location,Code,date,daily_cases,daily_deaths
International,,"Jan 16, 2020",0,0
International,,"Jan 17, 2020",0,0
International,,"Jan 18, 2020",0,0
International,,"Jan 19, 2020",0,0
International,,"Jan 20, 2020",0,0
International,,"Jan 21, 2020",0,0
International,,"Jan 22, 2020",0,0
International,,"Jan 23, 2020",0,0
International,,"Jan 24, 2020",0,0
International,,"Jan 25, 2020",0,0
International,,"Jan 26, 2020",0,0
International,,"Jan 27, 2020",0,0
International,,"Jan 28, 2020",0,0
International,,"Jan 29, 2020",0,0
International,,"Jan 30, 2020",0,0
International,,"Jan 31, 2020",0,0
International,,"Feb 1, 2020",0,0
International,,"Feb 2, 2020",0,0
International,,"Feb 3, 2020",0,0
International,,"Feb 4, 2020",0,0
International,,"Feb 5, 2020",10,0
International,,"Feb 6, 2020",10,0
International,,"Feb 7, 2020",41,0
International,,"Feb 8, 2020",3,0
International,,"Feb 9, 2020",0,0
International,,"Feb 10, 2020",6,0
International,,"Feb 11, 2020",65,0
International,,"Feb 12, 2020",39,0
International,,"Feb 13, 2020",0,0
International,,"Feb 14, 2020",47,0
International,,"Feb 15, 2020",0,0
International,,"Feb 16, 2020",134,0
International,,"Feb 17, 2020",0,0
International,,"Feb 18, 2020",99,0
International,,"Feb 19, 2020",88,0
International,,"Feb 20, 2020",79,2
International,,"Feb 21, 2020",13,0
International,,"Feb 22, 2020",0,0
International,,"Feb 23, 2020",0,0
International,,"Feb 24, 2020",57,1
International,,"Feb 25, 2020",0,0
International,,"Feb 26, 2020",0,1
International,,"Feb 27, 2020",14,0
International,,"Feb 28, 2020",0,0
International,,"Feb 29, 2020",0,2
International,,"Mar 1, 2020",0,0
International,,"Mar 2, 2020",0,0
International,,"Mar 10, 2020",-9,1
Iran,IRN,"Dec 31, 2019",0,0
Iran,IRN,"Jan 1, 2020",0,0
Iran,IRN,"Jan 2, 2020",0,0
Iran,IRN,"Jan 3, 2020",0,0
Iran,IRN,"Jan 4, 2020",0,0
Iran,IRN,"Jan 5, 2020",0,0
Iran,IRN,"Jan 6, 2020",0,0
Iran,IRN,"Jan 7, 2020",0,0
Iran,IRN,"Jan 8, 2020",0,0
Iran,IRN,"Jan 9, 2020",0,0
Iran,IRN,"Jan 10, 2020",0,0
Iran,IRN,"Jan 11, 2020",0,0
Iran,IRN,"Jan 12, 2020",0,0
Iran,IRN,"Jan 13, 2020",0,0
Iran,IRN,"Jan 14, 2020",0,0
Iran,IRN,"Jan 15, 2020",0,0
Iran,IRN,"Jan 16, 2020",0,0
Iran,IRN,"Jan 17, 2020",0,0
Iran,IRN,"Jan 18, 2020",0,0
Iran,IRN,"Jan 19, 2020",0,0
Iran,IRN,"Jan 20, 2020",0,0
Iran,IRN,"Jan 21, 2020",0,0
Iran,IRN,"Jan 22, 2020",0,0
Iran,IRN,"Jan 23, 2020",0,0
Iran,IRN,"Jan 24, 2020",0,0
Iran,IRN,"Jan 25, 2020",0,0
Iran,IRN,"Jan 26, 2020",0,0
Iran,IRN,"Jan 27, 2020",0,0
Iran,IRN,"Jan 28, 2020",0,0
Iran,IRN,"Jan 29, 2020",0,0
Iran,IRN,"Jan 30, 2020",0,0
Iran,IRN,"Jan 31, 2020",0,0
Iran,IRN,"Feb 1, 2020",0,0
Iran,IRN,"Feb 2, 2020",0,0
Iran,IRN,"Feb 3, 2020",0,0
Iran,IRN,"Feb 4, 2020",0,0
Iran,IRN,"Feb 5, 2020",0,0
Iran,IRN,"Feb 6, 2020",0,0
Iran,IRN,"Feb 7, 2020",0,0
Iran,IRN,"Feb 8, 2020",0,0
Iran,IRN,"Feb 9, 2020",0,0
Iran,IRN,"Feb 10, 2020",0,0
Iran,IRN,"Feb 11, 2020",0,0
Iran,IRN,"Feb 12, 2020",0,0
Iran,IRN,"Feb 13, 2020",0,0
Iran,IRN,"Feb 14, 2020",0,0
Iran,IRN,"Feb 15, 2020",0,0
Iran,IRN,"Feb 16, 2020",0,0
Iran,IRN,"Feb 17, 2020",0,0
Iran,IRN,"Feb 18, 2020",0,0
Iran,IRN,"Feb 19, 2020",0,0
Iran,IRN,"Feb 20, 2020",2,2
Iran,IRN,"Feb 21, 2020",3,0
Iran,IRN,"Feb 22, 2020",13,2
Iran,IRN,"Feb 23, 2020",10,1
Iran,IRN,"Feb 24, 2020",15,3
Iran,IRN,"Feb 25, 2020",18,4
Iran,IRN,"Feb 26, 2020",34,3
Iran,IRN,"Feb 27, 2020",44,4
Iran,IRN,"Feb 28, 2020",106,7
Iran,IRN,"Feb 29, 2020",143,8
Iran,IRN,"Mar 1, 2020",205,9
Iran,IRN,"Mar 2, 2020",385,11
Iran,IRN,"Mar 3, 2020",523,12
Iran,IRN,"Mar 4, 2020",835,11
Iran,IRN,"Mar 5, 2020",586,15
Iran,IRN,"Mar 6, 2020",591,15
Iran,IRN,"Mar 7, 2020",1234,17
Iran,IRN,"Mar 8, 2020",1076,21
Iran,IRN,"Mar 9, 2020",743,49
Iran,IRN,"Mar 10, 2020",595,43
Iran,IRN,"Mar 11, 2020",881,54
Iran,IRN,"Mar 12, 2020",958,63
Iran,IRN,"Mar 13, 2020",1075,75
Iran,IRN,"Mar 14, 2020",1289,85
Iran,IRN,"Mar 15, 2020",1365,97
Iran,IRN,"Mar 16, 2020",1209,113
Iran,IRN,"Mar 17, 2020",1053,129
Iran,IRN,"Mar 18, 2020",1178,135
Iran,IRN,"Mar 19, 2020",1192,147
Iran,IRN,"Mar 20, 2020",1046,149
Iran,IRN,"Mar 21, 2020",1237,149
Iran,IRN,"Mar 22, 2020",966,123
Iran,IRN,"Mar 23, 2020",1028,129
Iran,IRN,"Mar 24, 2020",1411,127
Iran,IRN,"Mar 25, 2020",1762,122
Iran,IRN,"Mar 26, 2020",2206,143
Iran,IRN,"Mar 27, 2020",2389,157
Iran,IRN,"Mar 28, 2020",2926,144
Iran,IRN,"Mar 29, 2020",3076,139
Iran,IRN,"Mar 30, 2020",2901,123
Iran,IRN,"Mar 31, 2020",3186,117
Iran,IRN,"Apr 1, 2020",3111,141
Iran,IRN,"Apr 2, 2020",2987,138
Iran,IRN,"Apr 3, 2020",2875,124
Iran,IRN,"Apr 4, 2020",0,0
Iran,IRN,"Apr 5, 2020",5275,292
Iran,IRN,"Apr 6, 2020",2483,151
Iran,IRN,"Apr 7, 2020",2274,136
Iran,IRN,"Apr 8, 2020",2089,133
Iran,IRN,"Apr 9, 2020",1997,121
Iran,IRN,"Apr 10, 2020",1634,117
Iran,IRN,"Apr 11, 2020",1972,122
Iran,IRN,"Apr 12, 2020",1837,125
Iran,IRN,"Apr 13, 2020",1657,117
Iran,IRN,"Apr 14, 2020",1617,111
Iran,IRN,"Apr 15, 2020",1574,98
Iran,IRN,"Apr 16, 2020",1512,94
Iran,IRN,"Apr 17, 2020",1606,92
Iran,IRN,"Apr 18, 2020",1499,89
Iran,IRN,"Apr 19, 2020",1374,73
Iran,IRN,"Apr 20, 2020",1343,87
Iran,IRN,"Apr 21, 2020",1294,91
Iran,IRN,"Apr 22, 2020",1297,88
Iran,IRN,"Apr 23, 2020",1194,94
Iran,IRN,"Apr 24, 2020",1030,90
Iran,IRN,"Apr 25, 2020",1168,93
Iran,IRN,"Apr 26, 2020",1134,76
Iran,IRN,"Apr 27, 2020",1153,60
Iran,IRN,"Apr 28, 2020",991,96
Iran,IRN,"Apr 29, 2020",1112,71
Iran,IRN,"Apr 30, 2020",1073,80
Iran,IRN,"May 1, 2020",983,71
Iran,IRN,"May 2, 2020",1006,63
Iran,IRN,"May 3, 2020",802,65
Iran,IRN,"May 4, 2020",976,47
Iran,IRN,"May 5, 2020",1223,74
Iran,IRN,"May 6, 2020",1323,63
Iran,IRN,"May 7, 2020",1680,78
Iran,IRN,"May 8, 2020",1485,68
Iran,IRN,"May 9, 2020",1556,55
Iran,IRN,"May 10, 2020",1529,48
Iran,IRN,"May 11, 2020",1383,51
Iran,IRN,"May 12, 2020",1683,45
Iran,IRN,"May 13, 2020",1481,48
Iran,IRN,"May 14, 2020",1958,50
Iran,IRN,"May 15, 2020",1808,71
Iran,IRN,"May 16, 2020",2102,48
Iran,IRN,"May 17, 2020",1757,35
Iran,IRN,"May 18, 2020",1806,51
Iran,IRN,"May 19, 2020",2294,69
Iran,IRN,"May 20, 2020",2111,62
Iran,IRN,"May 21, 2020",2346,64
Iraq,IRQ,"Dec 31, 2019",0,0
Iraq,IRQ,"Jan 1, 2020",0,0
Iraq,IRQ,"Jan 2, 2020",0,0
Iraq,IRQ,"Jan 3, 2020",0,0
Iraq,IRQ,"Jan 4, 2020",0,0
Iraq,IRQ,"Jan 5, 2020",0,0
Iraq,IRQ,"Jan 6, 2020",0,0
Iraq,IRQ,"Jan 7, 2020",0,0
Iraq,IRQ,"Jan 8, 2020",0,0
Iraq,IRQ,"Jan 9, 2020",0,0
Iraq,IRQ,"Jan 10, 2020",0,0
Iraq,IRQ,"Jan 11, 2020",0,0
Iraq,IRQ,"Jan 12, 2020",0,0
Iraq,IRQ,"Jan 13, 2020",0,0
Iraq,IRQ,"Jan 14, 2020",0,0
Iraq,IRQ,"Jan 15, 2020",0,0
Iraq,IRQ,"Jan 16, 2020",0,0
Iraq,IRQ,"Jan 17, 2020",0,0
Iraq,IRQ,"Jan 18, 2020",0,0
Iraq,IRQ,"Jan 19, 2020",0,0
Iraq,IRQ,"Jan 20, 2020",0,0
Iraq,IRQ,"Jan 21, 2020",0,0
Iraq,IRQ,"Jan 22, 2020",0,0
Iraq,IRQ,"Jan 23, 2020",0,0
Iraq,IRQ,"Jan 24, 2020",0,0
Iraq,IRQ,"Jan 25, 2020",0,0
Iraq,IRQ,"Jan 26, 2020",0,0
Iraq,IRQ,"Jan 27, 2020",0,0
Iraq,IRQ,"Jan 28, 2020",0,0
Iraq,IRQ,"Jan 29, 2020",0,0
Iraq,IRQ,"Jan 30, 2020",0,0
Iraq,IRQ,"Jan 31, 2020",0,0
Iraq,IRQ,"Feb 1, 2020",0,0
Iraq,IRQ,"Feb 2, 2020",0,0
Iraq,IRQ,"Feb 3, 2020",0,0
Iraq,IRQ,"Feb 4, 2020",0,0
Iraq,IRQ,"Feb 5, 2020",0,0
Iraq,IRQ,"Feb 6, 2020",0,0
Iraq,IRQ,"Feb 7, 2020",0,0
Iraq,IRQ,"Feb 8, 2020",0,0
Iraq,IRQ,"Feb 9, 2020",0,0
Iraq,IRQ,"Feb 10, 2020",0,0
Iraq,IRQ,"Feb 11, 2020",0,0
Iraq,IRQ,"Feb 12, 2020",0,0
Iraq,IRQ,"Feb 13, 2020",0,0
Iraq,IRQ,"Feb 14, 2020",0,0
Iraq,IRQ,"Feb 15, 2020",0,0
Iraq,IRQ,"Feb 16, 2020",0,0
Iraq,IRQ,"Feb 17, 2020",0,0
Iraq,IRQ,"Feb 18, 2020",0,0
Iraq,IRQ,"Feb 19, 2020",0,0
Iraq,IRQ,"Feb 20, 2020",0,0
Iraq,IRQ,"Feb 21, 2020",0,0
Iraq,IRQ,"Feb 22, 2020",0,0
Iraq,IRQ,"Feb 23, 2020",0,0
Iraq,IRQ,"Feb 24, 2020",0,0
Iraq,IRQ,"Feb 25, 2020",1,0
Iraq,IRQ,"Feb 26, 2020",4,0
Iraq,IRQ,"Feb 27, 2020",0,0
Iraq,IRQ,"Feb 28, 2020",1,0
Iraq,IRQ,"Feb 29, 2020",1,0
Iraq,IRQ,"Mar 1, 2020",6,0
Iraq,IRQ,"Mar 2, 2020",6,0
Iraq,IRQ,"Mar 3, 2020",2,0
Iraq,IRQ,"Mar 4, 2020",5,0
Iraq,IRQ,"Mar 5, 2020",5,0
Iraq,IRQ,"Mar 6, 2020",7,2
Iraq,IRQ,"Mar 8, 2020",16,0
Iraq,IRQ,"Mar 9, 2020",7,4
Iraq,IRQ,"Mar 11, 2020",0,0
Iraq,IRQ,"Mar 12, 2020",9,2
Iraq,IRQ,"Mar 13, 2020",4,0
Iraq,IRQ,"Mar 14, 2020",11,1
Iraq,IRQ,"Mar 15, 2020",0,0
Iraq,IRQ,"Mar 16, 2020",39,0
Iraq,IRQ,"Mar 17, 2020",0,0
Iraq,IRQ,"Mar 18, 2020",30,2
Iraq,IRQ,"Mar 19, 2020",10,1
Iraq,IRQ,"Mar 20, 2020",13,0
Iraq,IRQ,"Mar 21, 2020",16,2
Iraq,IRQ,"Mar 22, 2020",21,3
Iraq,IRQ,"Mar 23, 2020",19,3
Iraq,IRQ,"Mar 24, 2020",33,3
Iraq,IRQ,"Mar 25, 2020",50,4
Iraq,IRQ,"Mar 26, 2020",30,2
Iraq,IRQ,"Mar 27, 2020",36,7
Iraq,IRQ,"Mar 28, 2020",76,4
Iraq,IRQ,"Mar 29, 2020",48,2
Iraq,IRQ,"Mar 30, 2020",41,0
Iraq,IRQ,"Mar 31, 2020",83,4
Iraq,IRQ,"Apr 1, 2020",64,4
Iraq,IRQ,"Apr 2, 2020",0,0
Iraq,IRQ,"Apr 3, 2020",78,4
Iraq,IRQ,"Apr 4, 2020",0,0
Iraq,IRQ,"Apr 5, 2020",106,2
Iraq,IRQ,"Apr 6, 2020",83,5
Iraq,IRQ,"Apr 7, 2020",70,3
Iraq,IRQ,"Apr 8, 2020",0,0
Iraq,IRQ,"Apr 9, 2020",171,5
Iraq,IRQ,"Apr 10, 2020",30,0
Iraq,IRQ,"Apr 11, 2020",47,1
Iraq,IRQ,"Apr 12, 2020",39,2
Iraq,IRQ,"Apr 13, 2020",34,4
Iraq,IRQ,"Apr 14, 2020",26,2
Iraq,IRQ,"Apr 15, 2020",22,0
Iraq,IRQ,"Apr 16, 2020",15,1
Iraq,IRQ,"Apr 17, 2020",19,1
Iraq,IRQ,"Apr 18, 2020",48,1
Iraq,IRQ,"Apr 19, 2020",0,0
Iraq,IRQ,"Apr 20, 2020",57,1
Iraq,IRQ,"Apr 21, 2020",35,0
Iraq,IRQ,"Apr 22, 2020",28,1
Iraq,IRQ,"Apr 23, 2020",0,0
Iraq,IRQ,"Apr 24, 2020",75,0
Iraq,IRQ,"Apr 25, 2020",31,3
Iraq,IRQ,"Apr 26, 2020",55,0
Iraq,IRQ,"Apr 27, 2020",57,1
Iraq,IRQ,"Apr 28, 2020",27,1
Iraq,IRQ,"Apr 29, 2020",0,0
Iraq,IRQ,"Apr 30, 2020",156,4
Iraq,IRQ,"May 1, 2020",82,1
Iraq,IRQ,"May 2, 2020",68,1
Iraq,IRQ,"May 3, 2020",66,1
Iraq,IRQ,"May 4, 2020",77,2
Iraq,IRQ,"May 5, 2020",50,1
Iraq,IRQ,"May 6, 2020",85,4
Iraq,IRQ,"May 7, 2020",49,0
Iraq,IRQ,"May 8, 2020",63,0
Iraq,IRQ,"May 9, 2020",60,2
Iraq,IRQ,"May 10, 2020",76,3
Iraq,IRQ,"May 11, 2020",88,2
Iraq,IRQ,"May 12, 2020",51,1
Iraq,IRQ,"May 13, 2020",95,2
Iraq,IRQ,"May 14, 2020",119,3
Iraq,IRQ,"May 15, 2020",111,0
Iraq,IRQ,"May 16, 2020",50,2
Iraq,IRQ,"May 17, 2020",67,4
Iraq,IRQ,"May 18, 2020",144,2
Iraq,IRQ,"May 19, 2020",150,4
Iraq,IRQ,"May 20, 2020",57,4
Iraq,IRQ,"May 21, 2020",113,3
Ireland,IRL,"Dec 31, 2019",0,0
Ireland,IRL,"Jan 1, 2020",0,0
Ireland,IRL,"Jan 2, 2020",0,0
Ireland,IRL,"Jan 3, 2020",0,0
Ireland,IRL,"Jan 4, 2020",0,0
Ireland,IRL,"Jan 5, 2020",0,0
Ireland,IRL,"Jan 6, 2020",0,0
Ireland,IRL,"Jan 7, 2020",0,0
Ireland,IRL,"Jan 8, 2020",0,0
Ireland,IRL,"Jan 9, 2020",0,0
Ireland,IRL,"Jan 10, 2020",0,0
Ireland,IRL,"Jan 11, 2020",0,0
Ireland,IRL,"Jan 12, 2020",0,0
Ireland,IRL,"Jan 13, 2020",0,0
Ireland,IRL,"Jan 14, 2020",0,0
Ireland,IRL,"Jan 15, 2020",0,0
Ireland,IRL,"Jan 16, 2020",0,0
Ireland,IRL,"Jan 17, 2020",0,0
Ireland,IRL,"Jan 18, 2020",0,0
Ireland,IRL,"Jan 19, 2020",0,0
Ireland,IRL,"Jan 20, 2020",0,0
Ireland,IRL,"Jan 21, 2020",0,0
Ireland,IRL,"Jan 22, 2020",0,0
Ireland,IRL,"Jan 23, 2020",0,0
Ireland,IRL,"Jan 24, 2020",0,0
Ireland,IRL,"Jan 25, 2020",0,0
Ireland,IRL,"Jan 26, 2020",0,0
Ireland,IRL,"Jan 27, 2020",0,0
Ireland,IRL,"Jan 28, 2020",0,0
Ireland,IRL,"Jan 29, 2020",0,0
Ireland,IRL,"Jan 30, 2020",0,0
Ireland,IRL,"Jan 31, 2020",0,0
Ireland,IRL,"Feb 1, 2020",0,0
Ireland,IRL,"Feb 2, 2020",0,0
Ireland,IRL,"Feb 3, 2020",0,0
Ireland,IRL,"Feb 4, 2020",0,0
Ireland,IRL,"Feb 5, 2020",0,0
Ireland,IRL,"Feb 6, 2020",0,0
Ireland,IRL,"Feb 7, 2020",0,0
Ireland,IRL,"Feb 8, 2020",0,0
Ireland,IRL,"Feb 9, 2020",0,0
Ireland,IRL,"Feb 10, 2020",0,0
Ireland,IRL,"Feb 11, 2020",0,0
Ireland,IRL,"Feb 12, 2020",0,0
Ireland,IRL,"Feb 13, 2020",0,0
Ireland,IRL,"Feb 14, 2020",0,0
Ireland,IRL,"Feb 15, 2020",0,0
Ireland,IRL,"Feb 16, 2020",0,0
Ireland,IRL,"Feb 17, 2020",0,0
Ireland,IRL,"Feb 18, 2020",0,0
Ireland,IRL,"Feb 19, 2020",0,0
Ireland,IRL,"Feb 20, 2020",0,0
Ireland,IRL,"Feb 21, 2020",0,0
Ireland,IRL,"Feb 22, 2020",0,0
Ireland,IRL,"Feb 23, 2020",0,0
Ireland,IRL,"Feb 24, 2020",0,0
Ireland,IRL,"Feb 25, 2020",0,0
Ireland,IRL,"Feb 26, 2020",0,0
Ireland,IRL,"Feb 27, 2020",0,0
Ireland,IRL,"Feb 28, 2020",0,0
Ireland,IRL,"Feb 29, 2020",0,0
Ireland,IRL,"Mar 1, 2020",1,0
Ireland,IRL,"Mar 2, 2020",0,0
Ireland,IRL,"Mar 4, 2020",1,0
Ireland,IRL,"Mar 5, 2020",4,0
Ireland,IRL,"Mar 6, 2020",7,0
Ireland,IRL,"Mar 7, 2020",5,0
Ireland,IRL,"Mar 8, 2020",1,0
Ireland,IRL,"Mar 9, 2020",2,0
Ireland,IRL,"Mar 11, 2020",14,0
Ireland,IRL,"Mar 12, 2020",8,1
Ireland,IRL,"Mar 13, 2020",27,0
Ireland,IRL,"Mar 14, 2020",21,0
Ireland,IRL,"Mar 15, 2020",38,1
Ireland,IRL,"Mar 16, 2020",40,0
Ireland,IRL,"Mar 17, 2020",54,0
Ireland,IRL,"Mar 18, 2020",69,0
Ireland,IRL,"Mar 19, 2020",74,0
Ireland,IRL,"Mar 20, 2020",191,1
Ireland,IRL,"Mar 21, 2020",126,0
Ireland,IRL,"Mar 22, 2020",102,0
Ireland,IRL,"Mar 23, 2020",121,1
Ireland,IRL,"Mar 24, 2020",219,2
Ireland,IRL,"Mar 25, 2020",204,1
Ireland,IRL,"Mar 26, 2020",235,2
Ireland,IRL,"Mar 27, 2020",255,10
Ireland,IRL,"Mar 28, 2020",302,3
Ireland,IRL,"Mar 29, 2020",294,14
Ireland,IRL,"Mar 30, 2020",200,10
Ireland,IRL,"Mar 31, 2020",295,8
Ireland,IRL,"Apr 1, 2020",325,17
Ireland,IRL,"Apr 2, 2020",212,14
Ireland,IRL,"Apr 3, 2020",402,13
Ireland,IRL,"Apr 4, 2020",424,22
Ireland,IRL,"Apr 5, 2020",331,17
Ireland,IRL,"Apr 6, 2020",507,21
Ireland,IRL,"Apr 7, 2020",253,16
Ireland,IRL,"Apr 8, 2020",345,36
Ireland,IRL,"Apr 9, 2020",515,25
Ireland,IRL,"Apr 10, 2020",1169,28
Ireland,IRL,"Apr 11, 2020",696,24
Ireland,IRL,"Apr 12, 2020",839,33
Ireland,IRL,"Apr 13, 2020",727,14
Ireland,IRL,"Apr 14, 2020",992,31
Ireland,IRL,"Apr 15, 2020",832,41
Ireland,IRL,"Apr 16, 2020",1068,38
Ireland,IRL,"Apr 17, 2020",724,42
Ireland,IRL,"Apr 18, 2020",709,44
Ireland,IRL,"Apr 19, 2020",778,41
Ireland,IRL,"Apr 20, 2020",493,39
Ireland,IRL,"Apr 21, 2020",401,77
Ireland,IRL,"Apr 22, 2020",388,43
Ireland,IRL,"Apr 23, 2020",631,39
Ireland,IRL,"Apr 24, 2020",936,25
Ireland,IRL,"Apr 25, 2020",577,35
Ireland,IRL,"Apr 26, 2020",377,234
Ireland,IRL,"Apr 27, 2020",701,24
Ireland,IRL,"Apr 28, 2020",386,15
Ireland,IRL,"Apr 29, 2020",229,57
Ireland,IRL,"Apr 30, 2020",376,31
Ireland,IRL,"May 1, 2020",359,42
Ireland,IRL,"May 2, 2020",221,33
Ireland,IRL,"May 3, 2020",343,0
Ireland,IRL,"May 4, 2020",330,38
Ireland,IRL,"May 5, 2020",216,16
Ireland,IRL,"May 6, 2020",261,20
Ireland,IRL,"May 7, 2020",265,36
Ireland,IRL,"May 8, 2020",137,28
Ireland,IRL,"May 9, 2020",156,26
Ireland,IRL,"May 10, 2020",219,17
Ireland,IRL,"May 11, 2020",236,12
Ireland,IRL,"May 12, 2020",139,9
Ireland,IRL,"May 13, 2020",107,21
Ireland,IRL,"May 14, 2020",159,9
Ireland,IRL,"May 15, 2020",426,9
Ireland,IRL,"May 16, 2020",129,12
Ireland,IRL,"May 17, 2020",92,15
Ireland,IRL,"May 18, 2020",64,10
Ireland,IRL,"May 19, 2020",88,4
Ireland,IRL,"May 20, 2020",51,14
Ireland,IRL,"May 21, 2020",64,10
Isle of Man,IMN,"Mar 21, 2020",1,0
Isle of Man,IMN,"Mar 22, 2020",1,0
Isle of Man,IMN,"Mar 23, 2020",0,0
Isle of Man,IMN,"Mar 24, 2020",11,0
Isle of Man,IMN,"Mar 25, 2020",10,0
Isle of Man,IMN,"Mar 26, 2020",0,0
Isle of Man,IMN,"Mar 27, 2020",3,0
Isle of Man,IMN,"Mar 28, 2020",3,0
Isle of Man,IMN,"Mar 29, 2020",3,0
Isle of Man,IMN,"Mar 30, 2020",10,0
Isle of Man,IMN,"Mar 31, 2020",0,0
Isle of Man,IMN,"Apr 1, 2020",10,0
Isle of Man,IMN,"Apr 2, 2020",13,0
Isle of Man,IMN,"Apr 3, 2020",6,1
Isle of Man,IMN,"Apr 4, 2020",43,0
Isle of Man,IMN,"Apr 5, 2020",12,0
Isle of Man,IMN,"Apr 6, 2020",1,0
Isle of Man,IMN,"Apr 7, 2020",12,0
Isle of Man,IMN,"Apr 8, 2020",11,0
Isle of Man,IMN,"Apr 9, 2020",8,0
Isle of Man,IMN,"Apr 10, 2020",32,0
Isle of Man,IMN,"Apr 11, 2020",11,0
Isle of Man,IMN,"Apr 12, 2020",25,0
Isle of Man,IMN,"Apr 13, 2020",2,1
Isle of Man,IMN,"Apr 14, 2020",14,0
Isle of Man,IMN,"Apr 15, 2020",0,0
Isle of Man,IMN,"Apr 16, 2020",12,0
Isle of Man,IMN,"Apr 17, 2020",30,2
Isle of Man,IMN,"Apr 18, 2020",5,0
Isle of Man,IMN,"Apr 19, 2020",8,2
Isle of Man,IMN,"Apr 20, 2020",1,0
Isle of Man,IMN,"Apr 21, 2020",2,3
Isle of Man,IMN,"Apr 22, 2020",7,1
Isle of Man,IMN,"Apr 23, 2020",0,5
Isle of Man,IMN,"Apr 24, 2020",0,1
Isle of Man,IMN,"Apr 25, 2020",1,2
Isle of Man,IMN,"Apr 26, 2020",0,0
Isle of Man,IMN,"Apr 27, 2020",0,0
Isle of Man,IMN,"Apr 28, 2020",0,0
Isle of Man,IMN,"Apr 29, 2020",1,3
Isle of Man,IMN,"Apr 30, 2020",4,0
Isle of Man,IMN,"May 1, 2020",2,0
Isle of Man,IMN,"May 2, 2020",1,1
Isle of Man,IMN,"May 3, 2020",4,0
Isle of Man,IMN,"May 4, 2020",1,0
Isle of Man,IMN,"May 5, 2020",4,1
Isle of Man,IMN,"May 6, 2020",1,0
Isle of Man,IMN,"May 7, 2020",1,0
Isle of Man,IMN,"May 8, 2020",2,0
Isle of Man,IMN,"May 9, 2020",0,0
Isle of Man,IMN,"May 10, 2020",1,0
Isle of Man,IMN,"May 11, 2020",0,0
Isle of Man,IMN,"May 12, 2020",0,0
Isle of Man,IMN,"May 13, 2020",1,0
Isle of Man,IMN,"May 14, 2020",1,0
Isle of Man,IMN,"May 15, 2020",0,0
Isle of Man,IMN,"May 16, 2020",2,1
Isle of Man,IMN,"May 17, 2020",1,0
Isle of Man,IMN,"May 18, 2020",0,0
Isle of Man,IMN,"May 19, 2020",0,0
Isle of Man,IMN,"May 20, 2020",0,0
Isle of Man,IMN,"May 21, 2020",1,0
Israel,ISR,"Dec 31, 2019",0,0
Israel,ISR,"Jan 1, 2020",0,0
Israel,ISR,"Jan 2, 2020",0,0
Israel,ISR,"Jan 3, 2020",0,0
Israel,ISR,"Jan 4, 2020",0,0
Israel,ISR,"Jan 5, 2020",0,0
Israel,ISR,"Jan 6, 2020",0,0
Israel,ISR,"Jan 7, 2020",0,0
Israel,ISR,"Jan 8, 2020",0,0
Israel,ISR,"Jan 9, 2020",0,0
Israel,ISR,"Jan 10, 2020",0,0
Israel,ISR,"Jan 11, 2020",0,0
Israel,ISR,"Jan 12, 2020",0,0
Israel,ISR,"Jan 13, 2020",0,0
Israel,ISR,"Jan 14, 2020",0,0
Israel,ISR,"Jan 15, 2020",0,0
Israel,ISR,"Jan 16, 2020",0,0
Israel,ISR,"Jan 17, 2020",0,0
Israel,ISR,"Jan 18, 2020",0,0
Israel,ISR,"Jan 19, 2020",0,0
Israel,ISR,"Jan 20, 2020",0,0
Israel,ISR,"Jan 21, 2020",0,0
Israel,ISR,"Jan 22, 2020",0,0
Israel,ISR,"Jan 23, 2020",0,0
Israel,ISR,"Jan 24, 2020",0,0
Israel,ISR,"Jan 25, 2020",0,0
Israel,ISR,"Jan 26, 2020",0,0
Israel,ISR,"Jan 27, 2020",0,0
Israel,ISR,"Jan 28, 2020",0,0
Israel,ISR,"Jan 29, 2020",0,0
Israel,ISR,"Jan 30, 2020",0,0
Israel,ISR,"Jan 31, 2020",0,0
Israel,ISR,"Feb 1, 2020",0,0
Israel,ISR,"Feb 2, 2020",0,0
Israel,ISR,"Feb 3, 2020",0,0
Israel,ISR,"Feb 4, 2020",0,0
Israel,ISR,"Feb 5, 2020",0,0
Israel,ISR,"Feb 6, 2020",0,0
Israel,ISR,"Feb 7, 2020",0,0
Israel,ISR,"Feb 8, 2020",0,0
Israel,ISR,"Feb 9, 2020",0,0
Israel,ISR,"Feb 10, 2020",0,0
Israel,ISR,"Feb 11, 2020",0,0
Israel,ISR,"Feb 12, 2020",0,0
Israel,ISR,"Feb 13, 2020",0,0
Israel,ISR,"Feb 14, 2020",0,0
Israel,ISR,"Feb 15, 2020",0,0
Israel,ISR,"Feb 16, 2020",0,0
Israel,ISR,"Feb 17, 2020",0,0
Israel,ISR,"Feb 18, 2020",0,0
Israel,ISR,"Feb 19, 2020",0,0
Israel,ISR,"Feb 20, 2020",0,0
Israel,ISR,"Feb 21, 2020",0,0
Israel,ISR,"Feb 22, 2020",1,0
Israel,ISR,"Feb 23, 2020",0,0
Israel,ISR,"Feb 24, 2020",1,0
Israel,ISR,"Feb 25, 2020",0,0
Israel,ISR,"Feb 26, 2020",0,0
Israel,ISR,"Feb 27, 2020",0,0
Israel,ISR,"Feb 28, 2020",1,0
Israel,ISR,"Feb 29, 2020",4,0
