iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million
BRA,Brazil,2/10/2020,0,0,0,0,0,0
BRA,Brazil,2/11/2020,0,0,0,0,0,0
BRA,Brazil,2/12/2020,0,0,0,0,0,0
BRA,Brazil,2/13/2020,0,0,0,0,0,0
BRA,Brazil,2/14/2020,0,0,0,0,0,0
BRA,Brazil,2/15/2020,0,0,0,0,0,0
BRA,Brazil,2/16/2020,0,0,0,0,0,0
BRA,Brazil,2/17/2020,0,0,0,0,0,0
BRA,Brazil,2/18/2020,0,0,0,0,0,0
BRA,Brazil,2/19/2020,0,0,0,0,0,0
BRA,Brazil,2/20/2020,0,0,0,0,0,0
BRA,Brazil,2/21/2020,0,0,0,0,0,0
BRA,Brazil,2/22/2020,0,0,0,0,0,0
BRA,Brazil,2/23/2020,0,0,0,0,0,0
BRA,Brazil,2/24/2020,0,0,0,0,0,0
BRA,Brazil,2/25/2020,0,0,0,0,0,0
BRA,Brazil,2/26/2020,1,1,0,0,0.005,0.005
BRA,Brazil,2/27/2020,1,0,0,0,0.005,0
BRA,Brazil,2/28/2020,1,0,0,0,0.005,0
BRA,Brazil,2/29/2020,1,0,0,0,0.005,0
BRA,Brazil,3/1/2020,2,1,0,0,0.009,0.005
BRA,Brazil,3/2/2020,2,0,0,0,0.009,0
BRA,Brazil,3/3/2020,2,0,0,0,0.009,0
BRA,Brazil,3/4/2020,2,0,0,0,0.009,0
BRA,Brazil,3/5/2020,3,1,0,0,0.014,0.005
BRA,Brazil,3/6/2020,8,5,0,0,0.038,0.024
BRA,Brazil,3/7/2020,13,5,0,0,0.061,0.024
BRA,Brazil,3/8/2020,13,0,0,0,0.061,0
BRA,Brazil,3/9/2020,25,12,0,0,0.118,0.056
BRA,Brazil,3/10/2020,25,0,0,0,0.118,0
BRA,Brazil,3/11/2020,34,9,0,0,0.16,0.042
BRA,Brazil,3/12/2020,52,18,0,0,0.245,0.085
BRA,Brazil,3/13/2020,77,25,0,0,0.362,0.118
BRA,Brazil,3/14/2020,98,21,0,0,0.461,0.099
BRA,Brazil,3/15/2020,121,23,0,0,0.569,0.108
BRA,Brazil,3/16/2020,200,79,0,0,0.941,0.372
BRA,Brazil,3/17/2020,234,34,0,0,1.101,0.16
BRA,Brazil,3/18/2020,291,57,1,1,1.369,0.268
BRA,Brazil,3/19/2020,428,137,4,3,2.014,0.645
BRA,Brazil,3/20/2020,621,193,6,2,2.922,0.908
BRA,Brazil,3/21/2020,904,283,11,5,4.253,1.331
BRA,Brazil,3/22/2020,1128,224,18,7,5.307,1.054
BRA,Brazil,3/23/2020,1546,418,25,7,7.273,1.967
BRA,Brazil,3/24/2020,1891,345,34,9,8.896,1.623
BRA,Brazil,3/25/2020,2201,310,46,12,10.355,1.458
BRA,Brazil,3/26/2020,2433,232,57,11,11.446,1.091
BRA,Brazil,3/27/2020,2915,482,77,20,13.714,2.268
BRA,Brazil,3/28/2020,3417,502,92,15,16.076,2.362
BRA,Brazil,3/29/2020,3904,487,114,22,18.367,2.291
BRA,Brazil,3/30/2020,4256,352,136,22,20.023,1.656
BRA,Brazil,3/31/2020,4579,323,159,23,21.542,1.52
BRA,Brazil,4/1/2020,5717,1138,201,42,26.896,5.354
BRA,Brazil,4/2/2020,6836,1119,241,40,32.16,5.264
BRA,Brazil,4/3/2020,7910,1074,299,58,37.213,5.053
BRA,Brazil,4/4/2020,9056,1146,359,60,42.605,5.391
BRA,Brazil,4/5/2020,10278,1222,432,73,48.354,5.749
BRA,Brazil,4/6/2020,11130,852,486,54,52.362,4.008
BRA,Brazil,4/7/2020,12056,926,553,67,56.718,4.356
BRA,Brazil,4/8/2020,13717,1661,667,114,64.533,7.814
BRA,Brazil,4/9/2020,15927,2210,800,133,74.93,10.397
BRA,Brazil,4/10/2020,17857,1930,941,141,84.009,9.08
BRA,Brazil,4/11/2020,19638,1781,1056,115,92.388,8.379
BRA,Brazil,4/12/2020,20727,1089,1124,68,97.512,5.123
BRA,Brazil,4/13/2020,22169,1442,1223,99,104.296,6.784
BRA,Brazil,4/14/2020,23430,1261,1328,105,110.228,5.932
BRA,Brazil,4/15/2020,25262,1832,1532,204,118.847,8.619
BRA,Brazil,4/16/2020,28320,3058,1736,204,133.233,14.387
BRA,Brazil,4/17/2020,30425,2105,1924,188,143.136,9.903
BRA,Brazil,4/18/2020,33682,3257,2141,217,158.459,15.323
BRA,Brazil,4/19/2020,36599,2917,2347,206,172.182,13.723
BRA,Brazil,4/20/2020,38654,2055,2462,115,181.85,9.668
BRA,Brazil,4/21/2020,40581,1927,2575,113,190.916,9.066
BRA,Brazil,4/22/2020,43079,2498,2741,166,202.668,11.752
BRA,Brazil,4/23/2020,45757,2678,2906,165,215.267,12.599
BRA,Brazil,4/24/2020,49492,3735,3313,407,232.838,17.572
BRA,Brazil,4/25/2020,52995,3503,3670,357,249.319,16.48
BRA,Brazil,4/26/2020,58509,5514,4016,346,275.26,25.941
BRA,Brazil,4/27/2020,61888,3379,4205,189,291.156,15.897
BRA,Brazil,4/28/2020,66501,4613,4543,338,312.858,21.702
BRA,Brazil,4/29/2020,71886,5385,5017,474,338.193,25.334
BRA,Brazil,4/30/2020,78162,6276,5466,449,367.718,29.526
BRA,Brazil,5/1/2020,85380,7218,5901,435,401.676,33.958
BRA,Brazil,5/2/2020,91589,6209,6329,428,430.887,29.211
BRA,Brazil,5/3/2020,96559,4970,6750,421,454.268,23.382
BRA,Brazil,5/4/2020,101147,4588,7025,275,475.853,21.585
BRA,Brazil,5/5/2020,107780,6633,7321,296,507.058,31.205
BRA,Brazil,5/6/2020,114715,6935,7921,600,539.684,32.626
BRA,Brazil,5/7/2020,125218,10503,8536,615,589.096,49.412
BRA,Brazil,5/8/2020,135106,9888,9146,610,635.615,46.519
BRA,Brazil,5/9/2020,145328,10222,9897,751,683.705,48.09
BRA,Brazil,5/10/2020,155939,10611,10627,730,733.625,49.92
BRA,Brazil,5/11/2020,162699,6760,11123,496,765.428,31.803
BRA,Brazil,5/12/2020,168331,5632,11519,396,791.924,26.496
BRA,Brazil,5/13/2020,177589,9258,12400,881,835.479,43.555
BRA,Brazil,5/14/2020,188974,11385,13149,749,889.041,53.561
BRA,Brazil,5/15/2020,202918,13944,13993,844,954.641,65.6
BRA,Brazil,5/16/2020,218223,15305,14817,824,1026.645,72.003
BRA,Brazil,5/17/2020,233142,14919,15633,816,1096.832,70.187
BRA,Brazil,5/18/2020,241080,7938,16118,485,1134.177,37.345
BRA,Brazil,5/19/2020,254220,13140,16792,674,1195.995,61.818
BRA,Brazil,5/20/2020,271628,17408,17971,1179,1277.892,81.897
BRA,Brazil,5/21/2020,291579,19951,18859,888,1371.753,93.861
BRB,Barbados,3/18/2020,1,1,0,0,3.48,3.48
BRB,Barbados,3/19/2020,1,0,0,0,3.48,0
BRB,Barbados,3/20/2020,2,1,0,0,6.96,3.48
BRB,Barbados,3/21/2020,6,4,0,0,20.879,13.919
BRB,Barbados,3/22/2020,14,8,0,0,48.718,27.839
BRB,Barbados,3/23/2020,17,3,0,0,59.157,10.439
BRB,Barbados,3/24/2020,17,0,0,0,59.157,0
BRB,Barbados,3/25/2020,18,1,0,0,62.637,3.48
BRB,Barbados,3/26/2020,18,0,0,0,62.637,0
BRB,Barbados,3/27/2020,24,6,0,0,83.516,20.879
BRB,Barbados,3/28/2020,24,0,0,0,83.516,0
BRB,Barbados,3/29/2020,26,2,0,0,90.475,6.96
BRB,Barbados,3/30/2020,33,7,0,0,114.834,24.359
BRB,Barbados,3/31/2020,34,1,0,0,118.314,3.48
BRB,Barbados,4/1/2020,34,0,0,0,118.314,0
BRB,Barbados,4/2/2020,45,11,0,0,156.592,38.278
BRB,Barbados,4/3/2020,45,0,0,0,156.592,0
BRB,Barbados,4/4/2020,45,0,0,0,156.592,0
BRB,Barbados,4/5/2020,51,6,0,0,177.471,20.879
BRB,Barbados,4/6/2020,56,5,1,1,194.87,17.399
BRB,Barbados,4/7/2020,60,4,2,1,208.789,13.919
BRB,Barbados,4/8/2020,63,3,3,1,219.229,10.439
BRB,Barbados,4/9/2020,63,0,3,0,219.229,0
BRB,Barbados,4/10/2020,66,3,3,0,229.668,10.439
BRB,Barbados,4/11/2020,67,1,4,1,233.148,3.48
BRB,Barbados,4/12/2020,68,1,4,0,236.628,3.48
BRB,Barbados,4/13/2020,71,3,4,0,247.067,10.439
BRB,Barbados,4/14/2020,72,1,4,0,250.547,3.48
BRB,Barbados,4/15/2020,73,1,5,1,254.027,3.48
BRB,Barbados,4/16/2020,75,2,5,0,260.987,6.96
BRB,Barbados,4/17/2020,75,0,5,0,260.987,0
BRB,Barbados,4/18/2020,75,0,5,0,260.987,0
BRB,Barbados,4/19/2020,75,0,5,0,260.987,0
BRB,Barbados,4/20/2020,75,0,5,0,260.987,0
BRB,Barbados,4/21/2020,75,0,5,0,260.987,0
BRB,Barbados,4/22/2020,75,0,5,0,260.987,0
BRB,Barbados,4/23/2020,76,1,6,1,264.466,3.48
BRB,Barbados,4/24/2020,76,0,6,0,264.466,0
BRB,Barbados,4/25/2020,76,0,6,0,264.466,0
BRB,Barbados,4/26/2020,79,3,6,0,274.906,10.439
BRB,Barbados,4/27/2020,79,0,6,0,274.906,0
BRB,Barbados,4/28/2020,80,1,6,0,278.386,3.48
BRB,Barbados,4/29/2020,80,0,6,0,278.386,0
BRB,Barbados,4/30/2020,80,0,7,1,278.386,0
BRB,Barbados,5/1/2020,81,1,7,0,281.866,3.48
BRB,Barbados,5/2/2020,81,0,7,0,281.866,0
BRB,Barbados,5/3/2020,81,0,7,0,281.866,0
BRB,Barbados,5/4/2020,82,1,7,0,285.345,3.48
BRB,Barbados,5/5/2020,82,0,7,0,285.345,0
BRB,Barbados,5/6/2020,82,0,7,0,285.345,0
BRB,Barbados,5/7/2020,82,0,7,0,285.345,0
BRB,Barbados,5/8/2020,82,0,7,0,285.345,0
BRB,Barbados,5/9/2020,83,1,7,0,288.825,3.48
BRB,Barbados,5/10/2020,84,1,7,0,292.305,3.48
BRB,Barbados,5/11/2020,84,0,7,0,292.305,0
BRB,Barbados,5/12/2020,84,0,7,0,292.305,0
BRB,Barbados,5/13/2020,85,1,7,0,295.785,3.48
BRB,Barbados,5/14/2020,85,0,7,0,295.785,0
BRB,Barbados,5/15/2020,85,0,7,0,295.785,0
BRB,Barbados,5/16/2020,85,0,7,0,295.785,0
BRB,Barbados,5/17/2020,86,1,7,0,299.265,3.48
BRB,Barbados,5/18/2020,88,2,7,0,306.224,6.96
BRB,Barbados,5/19/2020,88,0,7,0,306.224,0
BRB,Barbados,5/20/2020,90,2,7,0,313.184,6.96
BRB,Barbados,5/21/2020,90,0,7,0,313.184,0
BRN,Brunei,3/10/2020,1,1,0,0,2.286,2.286
BRN,Brunei,3/12/2020,11,10,0,0,25.144,22.858
BRN,Brunei,3/13/2020,25,14,0,0,57.145,32.001
BRN,Brunei,3/14/2020,37,12,0,0,84.575,27.43
BRN,Brunei,3/15/2020,40,3,0,0,91.432,6.857
BRN,Brunei,3/16/2020,50,10,0,0,114.29,22.858
BRN,Brunei,3/17/2020,54,4,0,0,123.433,9.143
BRN,Brunei,3/18/2020,56,2,0,0,128.005,4.572
BRN,Brunei,3/19/2020,68,12,0,0,155.435,27.43
BRN,Brunei,3/20/2020,73,5,0,0,166.864,11.429
BRN,Brunei,3/21/2020,78,5,0,0,178.293,11.429
BRN,Brunei,3/22/2020,83,5,0,0,189.722,11.429
BRN,Brunei,3/23/2020,88,5,0,0,201.151,11.429
BRN,Brunei,3/24/2020,91,3,0,0,208.008,6.857
BRN,Brunei,3/25/2020,104,13,0,0,237.724,29.715
BRN,Brunei,3/26/2020,107,3,0,0,244.581,6.857
BRN,Brunei,3/27/2020,114,7,0,0,260.582,16.001
BRN,Brunei,3/28/2020,115,1,0,0,262.867,2.286
BRN,Brunei,3/29/2020,120,5,1,1,274.296,11.429
BRN,Brunei,3/30/2020,126,6,1,0,288.011,13.715
BRN,Brunei,3/31/2020,127,1,1,0,290.297,2.286
BRN,Brunei,4/1/2020,129,2,1,0,294.869,4.572
BRN,Brunei,4/2/2020,131,2,1,0,299.44,4.572
BRN,Brunei,4/3/2020,133,2,1,0,304.012,4.572
BRN,Brunei,4/4/2020,133,0,1,0,304.012,0
BRN,Brunei,4/5/2020,135,2,1,0,308.583,4.572
BRN,Brunei,4/6/2020,135,0,1,0,308.583,0
BRN,Brunei,4/7/2020,135,0,1,0,308.583,0
BRN,Brunei,4/8/2020,135,0,1,0,308.583,0
BRN,Brunei,4/9/2020,135,0,1,0,308.583,0
BRN,Brunei,4/10/2020,135,0,1,0,308.583,0
BRN,Brunei,4/11/2020,136,1,1,0,310.869,2.286
BRN,Brunei,4/12/2020,136,0,1,0,310.869,0
BRN,Brunei,4/13/2020,136,0,1,0,310.869,0
BRN,Brunei,4/14/2020,136,0,1,0,310.869,0
BRN,Brunei,4/15/2020,136,0,1,0,310.869,0
BRN,Brunei,4/16/2020,136,0,1,0,310.869,0
BRN,Brunei,4/17/2020,136,0,1,0,310.869,0
BRN,Brunei,4/18/2020,136,0,1,0,310.869,0
BRN,Brunei,4/19/2020,137,1,1,0,313.155,2.286
BRN,Brunei,4/20/2020,138,1,1,0,315.441,2.286
BRN,Brunei,4/21/2020,138,0,1,0,315.441,0
BRN,Brunei,4/22/2020,138,0,1,0,315.441,0
BRN,Brunei,4/23/2020,138,0,1,0,315.441,0
BRN,Brunei,4/24/2020,138,0,1,0,315.441,0
BRN,Brunei,4/25/2020,138,0,1,0,315.441,0
BRN,Brunei,4/26/2020,138,0,1,0,315.441,0
BRN,Brunei,4/27/2020,138,0,1,0,315.441,0
BRN,Brunei,4/28/2020,138,0,1,0,315.441,0
BRN,Brunei,4/29/2020,138,0,1,0,315.441,0
BRN,Brunei,4/30/2020,138,0,1,0,315.441,0
BRN,Brunei,5/1/2020,138,0,1,0,315.441,0
BRN,Brunei,5/2/2020,138,0,1,0,315.441,0
BRN,Brunei,5/3/2020,138,0,1,0,315.441,0
BRN,Brunei,5/4/2020,138,0,1,0,315.441,0
BRN,Brunei,5/5/2020,138,0,1,0,315.441,0
BRN,Brunei,5/6/2020,138,0,1,0,315.441,0
BRN,Brunei,5/7/2020,139,1,1,0,317.727,2.286
BRN,Brunei,5/8/2020,141,2,1,0,322.298,4.572
BRN,Brunei,5/9/2020,141,0,1,0,322.298,0
BRN,Brunei,5/10/2020,141,0,1,0,322.298,0
BRN,Brunei,5/11/2020,141,0,1,0,322.298,0
BRN,Brunei,5/12/2020,141,0,1,0,322.298,0
BRN,Brunei,5/13/2020,141,0,1,0,322.298,0
BRN,Brunei,5/14/2020,141,0,1,0,322.298,0
BRN,Brunei,5/15/2020,141,0,1,0,322.298,0
BRN,Brunei,5/16/2020,141,0,1,0,322.298,0
BRN,Brunei,5/17/2020,141,0,1,0,322.298,0
BRN,Brunei,5/18/2020,141,0,1,0,322.298,0
BRN,Brunei,5/19/2020,141,0,1,0,322.298,0
BRN,Brunei,5/20/2020,141,0,1,0,322.298,0
BRN,Brunei,5/21/2020,141,0,1,0,322.298,0
BTN,Bhutan,3/6/2020,1,1,0,0,1.296,1.296
BTN,Bhutan,3/13/2020,1,0,0,0,1.296,0
BTN,Bhutan,3/15/2020,1,0,0,0,1.296,0
BTN,Bhutan,3/17/2020,1,0,0,0,1.296,0
BTN,Bhutan,3/18/2020,1,0,0,0,1.296,0
BTN,Bhutan,3/19/2020,1,0,0,0,1.296,0
BTN,Bhutan,3/20/2020,1,0,0,0,1.296,0
BTN,Bhutan,3/21/2020,2,1,0,0,2.592,1.296
BTN,Bhutan,3/22/2020,2,0,0,0,2.592,0
BTN,Bhutan,3/23/2020,2,0,0,0,2.592,0
BTN,Bhutan,3/24/2020,2,0,0,0,2.592,0
BTN,Bhutan,3/25/2020,2,0,0,0,2.592,0
BTN,Bhutan,3/26/2020,3,1,0,0,3.888,1.296
BTN,Bhutan,3/27/2020,3,0,0,0,3.888,0
BTN,Bhutan,3/28/2020,3,0,0,0,3.888,0
BTN,Bhutan,3/29/2020,4,1,0,0,5.184,1.296
BTN,Bhutan,3/30/2020,4,0,0,0,5.184,0
BTN,Bhutan,3/31/2020,4,0,0,0,5.184,0
BTN,Bhutan,4/1/2020,4,0,0,0,5.184,0
BTN,Bhutan,4/2/2020,5,1,0,0,6.48,1.296
BTN,Bhutan,4/3/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/4/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/5/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/6/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/7/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/8/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/9/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/10/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/11/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/12/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/13/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/14/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/15/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/16/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/17/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/18/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/19/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/20/2020,5,0,0,0,6.48,0
BTN,Bhutan,4/21/2020,6,1,0,0,7.776,1.296
BTN,Bhutan,4/22/2020,6,0,0,0,7.776,0
BTN,Bhutan,4/23/2020,7,1,0,0,9.072,1.296
BTN,Bhutan,4/24/2020,7,0,0,0,9.072,0
BTN,Bhutan,4/25/2020,7,0,0,0,9.072,0
BTN,Bhutan,4/26/2020,7,0,0,0,9.072,0
BTN,Bhutan,4/27/2020,7,0,0,0,9.072,0
BTN,Bhutan,4/28/2020,7,0,0,0,9.072,0
BTN,Bhutan,4/29/2020,7,0,0,0,9.072,0
BTN,Bhutan,4/30/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/1/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/2/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/3/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/4/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/5/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/6/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/7/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/8/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/9/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/10/2020,7,0,0,0,9.072,0
BTN,Bhutan,5/11/2020,9,2,0,0,11.664,2.592
BTN,Bhutan,5/12/2020,11,2,0,0,14.256,2.592
BTN,Bhutan,5/13/2020,11,0,0,0,14.256,0
BTN,Bhutan,5/14/2020,15,4,0,0,19.44,5.184
BTN,Bhutan,5/15/2020,20,5,0,0,25.92,6.48
BTN,Bhutan,5/16/2020,21,1,0,0,27.216,1.296
BTN,Bhutan,5/17/2020,21,0,0,0,27.216,0
BTN,Bhutan,5/18/2020,21,0,0,0,27.216,0
BTN,Bhutan,5/19/2020,21,0,0,0,27.216,0
BTN,Bhutan,5/20/2020,21,0,0,0,27.216,0
BTN,Bhutan,5/21/2020,21,0,0,0,27.216,0
BWA,Botswana,4/1/2020,3,3,0,0,1.276,1.276
BWA,Botswana,4/2/2020,4,1,1,1,1.701,0.425
BWA,Botswana,4/3/2020,4,0,1,0,1.701,0
BWA,Botswana,4/4/2020,4,0,1,0,1.701,0
BWA,Botswana,4/5/2020,4,0,1,0,1.701,0
BWA,Botswana,4/6/2020,6,2,1,0,2.551,0.85
BWA,Botswana,4/7/2020,6,0,1,0,2.551,0
BWA,Botswana,4/8/2020,6,0,1,0,2.551,0
BWA,Botswana,4/9/2020,7,1,1,0,2.977,0.425
BWA,Botswana,4/10/2020,13,6,1,0,5.528,2.551
BWA,Botswana,4/11/2020,13,0,1,0,5.528,0
BWA,Botswana,4/12/2020,13,0,1,0,5.528,0
BWA,Botswana,4/13/2020,13,0,1,0,5.528,0
BWA,Botswana,4/14/2020,13,0,1,0,5.528,0
BWA,Botswana,4/15/2020,13,0,1,0,5.528,0
BWA,Botswana,4/16/2020,13,0,1,0,5.528,0
BWA,Botswana,4/17/2020,15,2,1,0,6.379,0.85
BWA,Botswana,4/18/2020,15,0,1,0,6.379,0
BWA,Botswana,4/19/2020,15,0,1,0,6.379,0
BWA,Botswana,4/20/2020,20,5,1,0,8.505,2.126
BWA,Botswana,4/21/2020,20,0,1,0,8.505,0
BWA,Botswana,4/22/2020,20,0,1,0,8.505,0
BWA,Botswana,4/23/2020,22,2,1,0,9.355,0.85
BWA,Botswana,4/24/2020,22,0,1,0,9.355,0
BWA,Botswana,4/25/2020,22,0,1,0,9.355,0
BWA,Botswana,4/26/2020,22,0,1,0,9.355,0
BWA,Botswana,4/27/2020,22,0,1,0,9.355,0
BWA,Botswana,4/28/2020,22,0,1,0,9.355,0
BWA,Botswana,4/29/2020,23,1,1,0,9.78,0.425
BWA,Botswana,4/30/2020,23,0,1,0,9.78,0
BWA,Botswana,5/1/2020,23,0,1,0,9.78,0
BWA,Botswana,5/2/2020,23,0,1,0,9.78,0
BWA,Botswana,5/3/2020,23,0,1,0,9.78,0
BWA,Botswana,5/4/2020,23,0,1,0,9.78,0
BWA,Botswana,5/5/2020,23,0,1,0,9.78,0
BWA,Botswana,5/6/2020,23,0,1,0,9.78,0
BWA,Botswana,5/7/2020,23,0,1,0,9.78,0
BWA,Botswana,5/8/2020,23,0,1,0,9.78,0
BWA,Botswana,5/9/2020,23,0,1,0,9.78,0
BWA,Botswana,5/10/2020,23,0,1,0,9.78,0
BWA,Botswana,5/11/2020,23,0,1,0,9.78,0
BWA,Botswana,5/12/2020,24,1,1,0,10.206,0.425
BWA,Botswana,5/13/2020,24,0,1,0,10.206,0
BWA,Botswana,5/14/2020,24,0,1,0,10.206,0
BWA,Botswana,5/15/2020,24,0,1,0,10.206,0
BWA,Botswana,5/16/2020,24,0,1,0,10.206,0
BWA,Botswana,5/17/2020,24,0,1,0,10.206,0
BWA,Botswana,5/18/2020,25,1,1,0,10.631,0.425
BWA,Botswana,5/19/2020,25,0,1,0,10.631,0
BWA,Botswana,5/20/2020,25,0,1,0,10.631,0
BWA,Botswana,5/21/2020,29,4,1,0,12.332,1.701
CAF,Central African Republic,3/16/2020,1,1,0,0,0.207,0.207
CAF,Central African Republic,3/17/2020,1,0,0,0,0.207,0
CAF,Central African Republic,3/18/2020,1,0,0,0,0.207,0
CAF,Central African Republic,3/19/2020,1,0,0,0,0.207,0
CAF,Central African Republic,3/20/2020,1,0,0,0,0.207,0
CAF,Central African Republic,3/21/2020,1,0,0,0,0.207,0
CAF,Central African Republic,3/22/2020,3,2,0,0,0.621,0.414
CAF,Central African Republic,3/23/2020,4,1,0,0,0.828,0.207
CAF,Central African Republic,3/24/2020,4,0,0,0,0.828,0
CAF,Central African Republic,3/25/2020,4,0,0,0,0.828,0
CAF,Central African Republic,3/26/2020,4,0,0,0,0.828,0
CAF,Central African Republic,3/27/2020,5,1,0,0,1.035,0.207
CAF,Central African Republic,3/28/2020,5,0,0,0,1.035,0
CAF,Central African Republic,3/29/2020,6,1,0,0,1.242,0.207
CAF,Central African Republic,3/30/2020,6,0,0,0,1.242,0
CAF,Central African Republic,3/31/2020,6,0,0,0,1.242,0
CAF,Central African Republic,4/1/2020,6,0,0,0,1.242,0
CAF,Central African Republic,4/2/2020,8,2,0,0,1.656,0.414
CAF,Central African Republic,4/3/2020,8,0,0,0,1.656,0
CAF,Central African Republic,4/4/2020,8,0,0,0,1.656,0
CAF,Central African Republic,4/5/2020,9,1,0,0,1.863,0.207
CAF,Central African Republic,4/6/2020,9,0,0,0,1.863,0
CAF,Central African Republic,4/7/2020,9,0,0,0,1.863,0
CAF,Central African Republic,4/8/2020,9,0,0,0,1.863,0
CAF,Central African Republic,4/9/2020,10,1,0,0,2.07,0.207
CAF,Central African Republic,4/10/2020,11,1,0,0,2.278,0.207
CAF,Central African Republic,4/11/2020,11,0,0,0,2.278,0
CAF,Central African Republic,4/12/2020,11,0,0,0,2.278,0
CAF,Central African Republic,4/13/2020,11,0,0,0,2.278,0
CAF,Central African Republic,4/14/2020,11,0,0,0,2.278,0
CAF,Central African Republic,4/15/2020,11,0,0,0,2.278,0
CAF,Central African Republic,4/16/2020,11,0,0,0,2.278,0
CAF,Central African Republic,4/17/2020,12,1,0,0,2.485,0.207
CAF,Central African Republic,4/18/2020,12,0,0,0,2.485,0
CAF,Central African Republic,4/19/2020,12,0,0,0,2.485,0
CAF,Central African Republic,4/20/2020,12,0,0,0,2.485,0
CAF,Central African Republic,4/21/2020,12,0,0,0,2.485,0
CAF,Central African Republic,4/22/2020,14,2,0,0,2.899,0.414
CAF,Central African Republic,4/23/2020,16,2,0,0,3.313,0.414
CAF,Central African Republic,4/24/2020,17,1,0,0,3.52,0.207
CAF,Central African Republic,4/25/2020,19,2,0,0,3.934,0.414
CAF,Central African Republic,4/26/2020,19,0,0,0,3.934,0
CAF,Central African Republic,4/27/2020,19,0,0,0,3.934,0
CAF,Central African Republic,4/28/2020,50,31,0,0,10.352,6.419
CAF,Central African Republic,4/29/2020,50,0,0,0,10.352,0
CAF,Central African Republic,4/30/2020,50,0,0,0,10.352,0
CAF,Central African Republic,5/1/2020,50,0,0,0,10.352,0
CAF,Central African Republic,5/2/2020,72,22,0,0,14.908,4.555
CAF,Central African Republic,5/3/2020,72,0,0,0,14.908,0
CAF,Central African Republic,5/4/2020,72,0,0,0,14.908,0
CAF,Central African Republic,5/5/2020,94,22,0,0,19.463,4.555
CAF,Central African Republic,5/6/2020,94,0,0,0,19.463,0
CAF,Central African Republic,5/7/2020,94,0,0,0,19.463,0
CAF,Central African Republic,5/8/2020,94,0,0,0,19.463,0
CAF,Central African Republic,5/9/2020,143,49,0,0,29.608,10.145
CAF,Central African Republic,5/10/2020,143,0,0,0,29.608,0
CAF,Central African Republic,5/11/2020,179,36,0,0,37.062,7.454
CAF,Central African Republic,5/12/2020,179,0,0,0,37.062,0
CAF,Central African Republic,5/13/2020,179,0,0,0,37.062,0
CAF,Central African Republic,5/14/2020,197,18,0,0,40.789,3.727
CAF,Central African Republic,5/15/2020,221,24,0,0,45.758,4.969
CAF,Central African Republic,5/16/2020,301,80,0,0,62.322,16.564
CAF,Central African Republic,5/17/2020,327,26,0,0,67.705,5.383
CAF,Central African Republic,5/18/2020,327,0,0,0,67.705,0
CAF,Central African Republic,5/19/2020,336,9,0,0,69.569,1.863
CAF,Central African Republic,5/20/2020,411,75,0,0,85.097,15.529
CAF,Central African Republic,5/21/2020,411,0,0,0,85.097,0
CAN,Canada,12/31/2019,0,0,0,0,0,0
CAN,Canada,1/1/2020,0,0,0,0,0,0
CAN,Canada,1/2/2020,0,0,0,0,0,0
CAN,Canada,1/3/2020,0,0,0,0,0,0
CAN,Canada,1/4/2020,0,0,0,0,0,0
CAN,Canada,1/5/2020,0,0,0,0,0,0
CAN,Canada,1/6/2020,0,0,0,0,0,0
CAN,Canada,1/7/2020,0,0,0,0,0,0
CAN,Canada,1/8/2020,0,0,0,0,0,0
CAN,Canada,1/9/2020,0,0,0,0,0,0
CAN,Canada,1/10/2020,0,0,0,0,0,0
CAN,Canada,1/11/2020,0,0,0,0,0,0
CAN,Canada,1/12/2020,0,0,0,0,0,0
CAN,Canada,1/13/2020,0,0,0,0,0,0
CAN,Canada,1/14/2020,0,0,0,0,0,0
CAN,Canada,1/15/2020,0,0,0,0,0,0
CAN,Canada,1/16/2020,0,0,0,0,0,0
